pl_name,tic_id,hostname,ra,dec,disc_year,pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist
Kepler-204 c,TIC 120495446,Kepler-204,285.347162,41.761845,2014,25.660593,1.79,3.86,5812.0,1.238,1.038,686.723
TOI-1782.01,TIC 160045097,TOI-1782,213.0787718,74.4117909,2024,4.987641028,2.368,6.2,4336.0,0.669,0.68,95.2649
Kepler-553 b,TIC 264508613,Kepler-553,298.5508922,48.3325405,2016,4.030467,4.74139884,116.00736855,5191.0,0.902,0.889,728.525
Kepler-282 b,TIC 164779321,Kepler-282,284.6772402,44.7976401,2014,9.220524,1.01,1.01,5602.0,0.904,0.86,1337.61
Kepler-1468 b,TIC 138219758,Kepler-1468,293.5198289,41.2773671,2016,8.23984869,1.73,3.64,5893.0,1.05,1.04,1899.24
Kepler-42 b,TIC 63126862,Kepler-42,292.2196,44.6173667,2011,1.2137672,0.78,0.705944,3068.0,0.17,0.13,40.0595
Kepler-1322 b,TIC 275490412,Kepler-1322,293.2045009,45.4353919,2016,0.962867382,1.61,3.22,5488.0,0.87,0.9,1350.32
Wendelstein-2 b,TIC 209752908,Wendelstein-2,297.7909214,16.9125679,2020,1.7522239,12.9934728,232.33373,4591.0,0.66,0.73,565.541
HD 142 A d,TIC 389757979,HD 142,1.5836771,-49.0753625,2022,108.45299,10.9,82.63538582,6245.0,1.47,1.21,26.1853
KOI-2513.01,TIC 270618386,KOI-2513,293.6688776,46.3792321,2023,19.00547,2.80224517,7310.053361,5900.0,1.2,0.91,1369.87
GJ 3779 b,TIC 459826435,GJ 3779,200.7335358,24.4639425,2018,3.0232,2.75,8.0,3324.0,0.281,0.27,13.743
GJ 581 c,TIC 36853511,GJ 581,229.8564725,-7.7226935,2007,12.9211,2.5,6.81,3500.0,0.302,0.295,6.2981
TOI-1203 b,TIC 23434737,TOI-1203,168.2267358,-34.4069371,2025,4.1572888,1.52,3.51,5737.0,1.179,0.886,64.9943
K2-13 b,TIC 363479723,K2-13,170.1554763,2.5027534,2015,39.91488,1.89,4.23,5698.0,0.78,0.8,342.394
Kepler-359 c,TIC 275568400,Kepler-359,293.2936129,42.1963497,2014,57.68802,4.3,2.9,6248.0,1.086,0.827,1443.21
Kepler-1818 b,TIC 120251654,Kepler-1818,284.3284866,40.5688741,2021,4.644909859,1.71360684,3.58,6047.0,1.129,1.021,1034.59
Kepler-1724 b,TIC 27771842,Kepler-1724,296.1207272,47.9214736,2021,6.45442009,2.83677238,8.43,6092.0,0.943,1.016,1060.77
TOI-220 b,TIC 150098860,TOI-220,91.7996988,-61.9972098,2021,10.695264,3.03,13.8,5298.0,0.858,0.825,90.7402
iot Dra c,TIC 165722603,iot Dra,231.2323227,58.9661403,2021,25000.0,12.2,4958.1231492,4504.0,11.79,1.54,31.32832
rho CrB c,TIC 458494003,rho CrB,240.2600639,33.3001861,2016,102.036,5.68,27.442,5817.0,1.3617,1.0,17.4671
Kepler-543 b,TIC 121123361,Kepler-543,287.2187273,38.8625366,2016,13.89961966,2.5,6.8,4671.0,0.67,0.7,221.802
CD-35 2722 b,TIC 201426753,CD-35 2722,92.3300147,-35.8255375,2011,,17.37392009,9375.9380065,3689.0,0.558549,0.4,22.3896
Gaia-5 b,TIC 42004825,Gaia-5,302.0408173,41.9415455,2025,358.62,12.1,6633.07885409,3447.0,0.345,0.339,41.1813
WASP-117 b,TIC 166739520,WASP-117,36.7758112,-50.2844247,2014,10.02165,11.88154,95.349,6040.0,1.22,1.29,157.963
Kepler-1180 b,TIC 271966200,Kepler-1180,295.8874773,43.1559952,2016,16.8601286,1.99,4.62,6077.0,1.14,1.09,1596.8
Kepler-770 b,TIC 120891972,Kepler-770,286.4904589,38.374872,2016,18.92540274,2.3,5.9,5598.0,0.92,0.94,930.457
Kepler-258 b,TIC 270854411,Kepler-258,294.0684116,46.5791357,2014,13.19722,4.06,15.5,4942.0,0.915,0.82,575.988
HD 207832 c,TIC 53895723,HD 207832,328.1517893,-26.0271749,2012,1155.7,14.0,232.0159,5710.0,0.901,0.94,58.9291
Kepler-1809 b,TIC 122300177,Kepler-1809,290.2651662,40.5484937,2021,3.7572999,1.513,2.9,4901.0,0.716,0.807,409.602
K2-249 b,TIC 176910179,K2-249,183.3667344,-8.9952309,2018,12.409,2.79,8.2,6504.0,1.57,1.32,521.716
Kepler-612 b,TIC 159723305,Kepler-612,291.3546278,45.7478551,2016,3.722156413,2.84,8.45,5693.0,0.96,0.98,1445.53
WASP-74 b,TIC 244089109,WASP-74,304.538843,-1.0760033,2015,2.13775,15.24424,228.8376,5990.0,1.42,0.98,149.216
Kepler-142 d,TIC 27394293,Kepler-142,295.1190067,48.4813635,2014,41.809118,2.16,5.31,5790.0,1.269,0.978,548.686
HD 188641 b,TIC 300611942,HD 188641,299.4048303,-37.7448845,2022,14583.81038,11.9,9333.03117155,5897.32,1.94492,1.07,64.3399
Kepler-1640 b,TIC 377915723,Kepler-1640,294.5577857,40.8504949,2016,7.5844126,4.82,20.7,6324.0,1.43,1.27,1859.78
K2-80 d,TIC 242961495,K2-80,59.037486,13.5590288,2018,28.867253,2.55211506,7.04,5377.0,0.841458,0.913111,200.802
TOI-799 b,TIC 255685030,TOI-799,98.4691249,-52.4602958,2026,5.54519139676,2.06631784,4.92,5662.81,0.915519,1.0,158.526
WASP-153 b,TIC 157586003,WASP-153,279.2624729,40.0186905,2017,3.332609,17.37395,123.9537,5914.0,1.73,1.336,610.176
Kepler-1376 b,TIC 158386680,Kepler-1376,286.9584368,42.541409,2016,5.30880656,1.05,1.16,5659.0,0.97,0.98,868.056
Kepler-1837 b,TIC 158665571,Kepler-1837,288.2076012,45.6834463,2021,5.906089783,2.06673842,4.92,5966.0,0.961,1.049,1229.18
Kepler-1426 b,TIC 26656435,Kepler-1426,292.5457096,49.4168981,2016,14.2563227,1.56,3.05,5831.0,1.02,1.02,1697.81
TOI-3288 b,TIC 79920467,TOI-3288,297.1103158,-43.0180008,2025,1.4338647,12.24020692,536.17652261,4072.0,0.672,0.643,200.5
TIC 356227008 b,TIC 356227008,TIC 356227008,267.2508238,50.130808,2026,2.96147448702,2.39024009,6.3,5731.86,0.959792,1.02,387.609
Kepler-1716 b,TIC 273035189,Kepler-1716,297.2717207,43.3330644,2021,35.58100128,2.4247685,6.46,4894.0,0.684,0.753,195.439
Kepler-117 c,TIC 299032847,Kepler-117,288.7930651,48.040176,2014,50.790391,12.341,584.78,6150.0,1.606,1.129,1455.57
Kepler-1906 b,TIC 138366224,Kepler-1906,293.8266166,38.8565906,2021,7.362689972,2.77615754,8.13,5868.0,0.894,0.987,1360.63
Kepler-1141 b,TIC 159393734,Kepler-1141,290.5436836,47.7259073,2016,2.344511944,0.82,0.477,5791.0,1.07,1.01,393.642
TOI-1203.01,TIC 23434737,TOI-1203,168.2267358,-34.4069371,2021,25.502672,2.918,7.39,5737.0,1.179,0.886,64.9943
KIC 8540376 b,TIC 123449386,KOI-7892,282.3775397,44.694569,2015,31.8099,4.1,15.8,6474.0,1.26,1.04,1072.3
TrES-2 b,TIC 399860444,TrES-2,286.8085258,49.3164211,2006,2.47063,15.24424,473.5667,5850.0,1.12,1.36,215.32
TOI-1824 b,TIC 142387023,TOI-1824,197.7312286,61.7448492,2024,22.808533,2.7438269,16.0,5165.0,0.8123,0.8801,59.4314
TOI-942 b,TIC 146520535,TOI-942,76.6496172,-20.2456126,2020,4.32421,3.89,16.0,4969.0,0.894,0.822,152.601
Kepler-770 c,TIC 120891972,Kepler-770,286.4904589,38.374872,2016,1.475322314,1.2,1.87,5598.0,0.92,0.94,930.457
TIC 188624430 b,TIC 188624430,TIC 188624430,258.5566927,53.7060189,2026,6.21860433132,3.64811843,12.9,5369.46,0.786574,0.929,300.743
HD 206255 b,TIC 139842723,HD 206255,325.5917768,-50.0935884,2019,96.045,6.47,34.2,5635.0,2.221489,1.42,75.2363
Kepler-464 b,TIC 27239696,Kepler-464,294.8351052,48.9823204,2016,7.256965224,3.3,10.9,5933.0,1.59,1.21,667.604
HD 1461 c,TIC 37748347,HD 1461,4.6762645,-8.0536206,2015,13.5052,2.23,5.59,5765.0,1.152288,1.02,23.4534
Kepler-380 b,TIC 48132154,Kepler-380,282.3947017,48.7591334,2014,3.930821,1.19,1.81,6045.0,1.224,0.99,813.713
Kepler-201 b,TIC 138297190,Kepler-201,293.626059,41.2728004,2014,25.672083,2.46,6.62,6065.0,1.229,1.098,636.445
Kepler-423 b,TIC 63452790,Kepler-423,292.8557189,46.3911883,2014,2.6843285,13.361,189.101,5560.0,0.95,0.85,758.753
TOI-1728 b,TIC 285048486,TOI-1728,120.6116787,64.7971531,2020,3.49151,5.05,26.78,3980.0,0.6243,0.646,60.798
Kepler-1464 c,TIC 121123737,Kepler-1464,287.2356828,38.7540824,2016,5.32786292,1.0,0.972,5828.0,1.01,1.02,1151.73
K2-17 b,TIC 291090078,K2-17,178.3296746,6.4123178,2015,17.96753,2.23,5.6,4320.0,0.66,0.71,125.106
K2-222 b,TIC 257774438,K2-222,16.4625203,11.7537171,2018,15.3889274,2.275,7.5,5942.0,1.072,0.94,101.321
WASP-87 b,TIC 15445551,WASP-87,185.3246821,-52.8408163,2016,1.682795,15.524465,692.8694,6450.0,1.627,1.204,298.392
TOI-3493 b,TIC 203377303,TOI-3493,205.7990331,-22.5854441,2025,8.1594667,3.22,8.97,5844.0,1.228,1.023,96.7224
GJ 433 d,TIC 57654763,GJ 433,173.8619194,-32.5436302,2020,36.059,2.14,5.223,3461.0,0.5,0.48,9.06456
NGTS-31 b,TIC 167714124,NGTS-31,80.4212533,-38.656827,2025,4.162734,18.04645893,355.96781584,5710.0,1.7,0.96,497.376
Kepler-1327 b,TIC 299153388,Kepler-1327,289.0648073,50.4609183,2016,14.88801098,1.8,3.89,5885.0,1.03,1.02,678.069
Kepler-1733 b,TIC 122781795,Kepler-1733,291.1384628,37.8592447,2021,9.229579926,3.63582354,12.8,6320.0,1.252,1.273,2080.51
EPIC 206032309 b,TIC 145752628,EPIC 206032309,341.2404563,-13.9011223,2019,2.87814,1.01,1.01,3489.0,0.37344,0.221,161.365
HD 141399 c,TIC 156067565,HD 141399,236.7235392,46.986288,2014,201.99,13.6,422.7139,5600.0,1.387236,1.07,37.0169
HD 145934 b,TIC 119974993,HD 145934,243.2912249,13.2394527,2015,2751.53433,13.4,658.5404593,4823.75,6.930587,2.058,227.881
Kepler-147 c,TIC 121458206,Kepler-147,287.9757213,39.087168,2014,33.416423,2.43,6.48,6012.0,1.468,1.145,1042.02
HD 90156 b,TIC 193032655,HD 90156,155.9801144,-29.645103,2011,49.77,4.43,17.98,5599.0,0.920286,0.84,21.9496
HD 22781 b,TIC 101166776,HD 22781,55.2065581,31.8258855,2011,528.07,12.3,4338.2,5027.0,0.743475,0.75,32.6034
Kepler-519 b,TIC 171971913,Kepler-519,299.3196708,41.3847447,2016,24.3078946,2.1,5.06,5260.0,0.8,0.89,246.61
TOI-880.02,TIC 34077285,TOI-880,94.1644734,-13.987337,2024,2.57571,2.19,5.43,5050.0,0.83,0.87,60.6679
TOI-2977 b,TIC 361343239,TOI-2977,143.9265177,-60.3574758,2023,2.3505614,13.15934334,533.95172376,5691.0,1.073,0.936,
TOI-6628 b,TIC 75650448,TOI-6628,225.8370504,-35.2305793,2025,18.18424,10.98480109,235.19302118,5463.0,1.01,0.97,320.527
WASP-138 b,TIC 35857242,WASP-138,41.6391598,-0.4641252,2016,3.634433,12.21781,387.7526,6272.0,1.36,1.22,414.234
TIC 206466666 b,TIC 206466666,TIC 206466666,56.7694828,-52.3667509,2026,9.10486865159,2.14817673,5.26,4620.3,0.667193,0.76,127.837
TOI-2128 b,TIC 21832928,TOI-2128,256.9817998,32.1053027,2024,16.34136,2.08874836,4.5,5968.0,1.1174,1.0251,36.578
Kepler-17 b,TIC 273874849,Kepler-17,298.3952437,47.8149865,2011,1.4857108,14.68,778.65,5781.0,1.01034,1.04,720.753
Kepler-327 b,TIC 63366281,Kepler-327,292.6422963,44.0876251,2014,2.549575,1.11,1.41,3799.0,0.492,0.591913,241.987
HD 202696 c,TIC 25346878,HD 202696,319.2250346,27.2582799,2019,946.6,,592.43512,5040.0,6.43,1.91,188.546
TOI-715 b,TIC 271971130,TOI-715,113.8523276,-73.5774089,2023,19.288004,1.55,3.02,3075.0,0.24,0.225,42.4048
Kepler-816 b,TIC 138105127,Kepler-816,293.3628165,39.2124394,2016,10.506825646,10.24,74.5,5286.0,0.85,0.9,983.697
Kepler-411 c,TIC 399954349,Kepler-411,287.6057027,49.5233937,2016,7.834435,4.421,26.4,4974.0,0.82,0.87,153.676
TOI-663 d,TIC 54962195,TOI-663,160.0658525,-8.5110827,2024,7.1027268,1.92,5.2,3681.0,0.512,0.514,64.2308
HD 168009 b,TIC 416117806,HD 168009,273.8847918,45.2088229,2021,15.1479,3.05,9.53485221,5778.33,1.209505,0.986073,23.3032
Kepler-280 b,TIC 159716174,Kepler-280,291.3905325,42.1804735,2014,2.139542,1.45,2.7,5744.0,0.886,0.962,780.361
HD 72659 c,TIC 121284864,HD 72659,128.5128072,-1.5686323,2022,35500.0,12.1,6165.8710958,5929.0,1.36,1.033,51.8949
HD 125136 b,TIC 401505871,HD 125136,215.3703435,-72.3175327,2026,849.77,13.3,718.29219982,4959.0,5.39,1.55,121.257
Kepler-1196 b,TIC 63210324,Kepler-1196,292.369585,43.9108663,2016,66.1849031,2.23,5.6,5756.0,0.97,0.98,922.333
Kepler-878 b,TIC 164892142,Kepler-878,285.2962562,46.6034497,2016,25.9422033,1.93,4.38,5044.0,0.77,0.81,791.625
HD 25171 b,TIC 237933846,HD 25171,58.9574779,-65.1863239,2010,1802.29,13.9,290.81445,6125.0,1.23,1.076,55.6146
Kepler-1153 b,TIC 158987296,Kepler-1153,289.1471849,45.86613,2016,1.755835327,1.73,3.64,5470.0,0.88,0.91,1119.49
Kepler-406 b,TIC 63066101,Kepler-406,291.8481764,44.9682807,2014,2.42629,1.43,6.35,5538.0,1.07,1.07,364.03
Kepler-1671 b,TIC 137337090,Kepler-1671,291.7484295,39.4467817,2020,4.16787,1.32557381,2.32,5135.55,0.929771,0.866,357.059
HD 62364 c,TIC 271972463,HD 62364,113.9052658,-75.5442707,2022,74839.94555,12.0,7923.46218651,6255.0,1.401,1.19,53.112
GJ 9714 b,TIC 92566472,GJ 9714,315.4141767,-32.5250028,2022,19240.75467,12.5,2988.54051102,4263.0,0.662662,0.67,20.5121
K2-216 b,TIC 418761354,K2-216,11.4802354,6.3470302,2018,2.1748,1.75,8.0,4503.0,0.72,0.7,115.461
TOI-4898 b,TIC 124235800,TOI-4898,197.3416711,-32.8294537,2026,2.76520470167,3.7197954,13.4,4201.57,0.639344,0.619077,98.5958
HD 68988 c,TIC 73312938,HD 68988,124.5935429,61.4608518,2021,16000.0,12.2,4776.96095721,5883.41,1.255733,1.171665,60.8447
WASP-106 b,TIC 53189332,WASP-106,166.4296276,-5.0794854,2014,9.28969,12.10569916,613.40882551,6002.0,1.47,1.175,352.181
Kepler-220 c,TIC 159759306,Kepler-220,291.5060432,46.8956262,2014,9.034199,1.57,3.09,4632.0,0.666,0.729,171.109
Kepler-1468 d,TIC 138219758,Kepler-1468,293.5198289,41.2773671,2021,19.59059906,3.33187146,11.1,5794.0,1.496,1.072,1899.24
Kepler-32 d,TIC 273590427,Kepler-32,297.8423073,46.5743595,2012,22.7802,2.7,67.4815,3900.0,0.53,0.58,323.847
K2-283 b,TIC 266017624,K2-283,13.1943679,9.6929181,2018,1.921036,3.52,12.2,5060.0,0.82,0.89,402.915
HIP 105854 b,TIC 129649472,HIP 105854,321.5962275,-37.8294782,2014,184.2,12.6,2606.1,4780.0,10.305119,2.1,78.6381
Kepler-1117 b,TIC 26583640,Kepler-1117,292.0847866,49.2374206,2016,4.79028459,1.11,1.41,5612.0,0.93,0.95,568.487
K2-324 b,TIC 392817207,K2-324,157.6222171,6.8636732,2020,3.262,2.43,6.48,3752.0,0.505,0.517,136.667
HD 42618 b,TIC 153289168,HD 42618,93.0032173,6.7819742,2016,149.61,3.89,14.4,5727.0,0.999,1.015,24.3358
TOI-1052 c,TIC 317060587,TOI-1052,337.5102738,-75.6465606,2023,35.806,6.48,34.3,6146.0,1.264,1.204,129.804
Kepler-332 c,TIC 158272257,Kepler-332,286.6627811,47.4136938,2014,15.995622,1.09,1.32,4955.0,0.72,0.743,344.19
EPIC 249893012 c,TIC 432254760,EPIC 249893012,228.2482353,-16.7246474,2020,15.624,3.67,14.67,5430.0,1.71,1.05,321.296
K2-317 b,TIC 70412892,K2-317,228.6188638,-21.0227209,2020,6.22,2.93,8.91,3387.0,0.379,0.403,176.291
TOI-1184 b,TIC 233087860,TOI-1184,272.2045196,60.6787845,2024,5.748433803,2.39,6.8,4534.0,0.69,0.71,58.5946
TOI-1288 c,TIC 365733349,TOI-1288,313.1670294,65.6087833,2022,416.0,11.1,85.7,5388.0,0.9583,0.9552,114.865
TOI-2876 b,TIC 10827386,TOI-2876,110.2473528,-21.1146384,2025,6.2996431,9.6397234,54.03082919,5271.0,0.873,0.939,225.744
Kepler-1884 b,TIC 272707494,Kepler-1884,296.7463986,43.0454207,2021,8.988320351,1.81406781,3.95,5984.0,0.906,0.993,1443.09
Kepler-1063 b,TIC 122451550,Kepler-1063,290.5267975,38.1428283,2016,14.07971466,1.49,2.83,5945.0,1.14,1.09,343.226
TOI-808 b,TIC 30122649,TOI-808,133.7485497,-44.2886304,2026,9.73944854026,2.20344362,5.49,5078.2,0.833198,0.87,98.1848
Kepler-763 b,TIC 63130782,Kepler-763,292.1445534,47.1573604,2016,1.19655156,1.22,1.98,5166.0,0.8,0.84,962.459
TOI-1695 b,TIC 422756130,TOI-1695,21.9217346,72.2966148,2022,3.1342791,1.9,6.36,3690.0,0.515,0.513,45.1309
K2-36 c,TIC 363445121,K2-36,169.4490102,3.8665038,2016,5.340888,3.2,7.9,4916.0,0.718,0.79,109.749
HD 25723 b,TIC 136888305,HD 25723,61.0947182,-12.7922241,2020,457.01,13.3,794.5710175,4766.0,13.76,2.12,114.816
K2-321 b,TIC 277833995,K2-321,156.4054989,2.5138829,2020,2.2979749,2.05124347,4.86,3750.0,0.595,0.578,77.6888
HD 23472 d,TIC 425997655,HD 23472,55.4590314,-62.7672667,2022,3.97664,0.75,0.55,4684.0,0.71,0.67,39.0341
TOI-2088 b,TIC 441765914,TOI-2088,261.3748943,75.8822796,2024,124.72997,3.6831179,37.0,5081.0,0.8481,0.9027,126.46
Kepler-181 b,TIC 27767452,Kepler-181,296.1512831,50.0957806,2014,3.137873,1.27,2.15,5333.0,0.749,0.81,609.283
GJ 411 b,TIC 166646191,GJ 411,165.834471,35.972317,2019,12.9394,1.45,2.69,3719.0,0.3685,0.3899,5.675773
K2-3 b,TIC 173103335,K2-3,172.3353708,-1.4551364,2015,10.0546535,2.078,5.11,3844.0,0.546,0.549,44.0727
Kepler-1355 b,TIC 48354835,Kepler-1355,283.7414249,49.0679833,2016,1.289588112,1.46,2.73,5352.0,0.83,0.88,911.269
HD 219134 f,TIC 283722336,HD 219134,348.3372026,57.1696255,2015,22.717,1.31,7.3,4699.0,0.778,0.81,6.53127
TOI-1080 b,TIC 161032923,TOI-1080,276.3683249,-52.214573,2026,3.9652482,1.2,10.7,3065.0,0.2019,0.1667,25.559
TOI-198 b,TIC 12421862,TOI-198,2.2715087,-27.1217452,2023,10.215213,1.36,3.17,3801.0,0.418,0.417,23.7262
Kepler-354 b,TIC 120578185,Kepler-354,285.7515347,41.3356739,2014,5.47666,1.84,4.04,4648.0,0.674,0.652,554.064
47 UMa d,TIC 21535479,47 UMa,164.8647611,40.4304931,2009,14002.0,13.5,521.22,5872.0,1.21334,1.06,13.7967
Ross 176 b,TIC 193336820,Ross 176,305.6897438,47.3086191,2025,5.0066338,1.84,4.57,4041.0,0.569,0.577,46.4488
Kepler-217 c,TIC 240178935,Kepler-217,293.0377331,46.2775223,2014,8.586004,1.85,4.08,6171.0,1.799,1.342,1104.64
Kepler-804 c,TIC 275573295,Kepler-804,293.3722109,44.7851812,2016,9.65185017,1.14,1.55,5817.0,1.05,1.01,649.65
K2-37 d,TIC 68504570,K2-37,243.4509662,-24.7870527,2016,14.09229,2.31,12.5,5352.0,0.809,0.84,179.943
Kepler-245 b,TIC 63004906,Kepler-245,291.6389972,42.4363482,2014,7.49019,2.57,146.78,5100.0,0.795,0.856,861.527
Kepler-624 b,TIC 138972811,Kepler-624,295.1933631,39.5396946,2016,14.58649607,2.31,5.95,6117.0,1.18,1.1,748.188
Kepler-1284 b,TIC 159726546,Kepler-1284,291.2789549,47.6875766,2016,0.664073806,1.21,1.92,5123.0,0.79,0.84,882.324
TOI-1054.01,TIC 366989877,TOI-1054,302.1141738,-54.3175014,2021,15.5077855,2.43432,6.5,6122.0,1.17,1.14,88.4343
HD 222155 b,TIC 26370518,HD 222155,354.5025617,48.9960191,2011,3999.0,13.4,581.62598481,5701.0,1.85,1.21,50.6078
Kepler-18 c,TIC 273690178,Kepler-18,298.0794448,44.746248,2011,7.64159,5.49,17.3,5345.0,1.108,0.972,433.047
TOI-941 b,TIC 408137826,TOI-941,78.3005249,6.5459146,2026,8.51460888787,6.51165317,34.6,5745.88,1.1849,1.078,263.386
Kepler-436 b,TIC 185408817,Kepler-436,301.7207775,44.4120856,2015,64.00205,2.73,7.9,4651.0,0.697,0.729,588.867
Kepler-1999 b,TIC 48131702,Kepler-1999,282.3705675,48.259234,2023,8.7396758,3.29,10.8,4406.0,0.628,0.632,701.255
TOI-6478 b,TIC 332657786,TOI-6478,149.9918059,-16.1597935,2025,34.005019,4.6,19.2,3230.0,0.234,0.23,38.6057
TOI-1634 b,TIC 201186294,TOI-1634,56.3906096,37.1122803,2021,0.98934551,1.759,4.9,3550.0,0.45,0.502,35.2736
Kepler-11 e,TIC 169175503,Kepler-11,297.1150949,41.9091092,2010,31.9996,4.19,8.0,5663.0,1.065,0.961,646.346
Kepler-102 c,TIC 123357864,Kepler-102,281.4824731,47.2078263,2014,7.071392,0.567,1.7,4909.0,0.724,0.803,107.796
HIP 99770 b,TIC 10988057,HIP 99770,303.6338344,36.8066046,2023,18600.0,12.2,5403.082919,8000.0,1.93986,1.9,40.0765
Kepler-128 c,TIC 123490545,Kepler-128,282.4922622,43.9802442,2013,22.8,1.521,3.38,6072.0,1.659,1.184,396.379
TOI-169 b,TIC 183120439,TOI-169,16.7786879,-75.1989452,2020,2.2554477,12.172974,251.40353,5880.0,1.288,1.147,407.84
HD 43197 b,TIC 37660988,HD 43197,93.3993231,-29.8971929,2010,308.92072,14.2,175.75910907,5508.0,1.0,0.96,62.4112
Kepler-582 b,TIC 169556162,Kepler-582,297.503718,41.0570326,2016,18.49235668,3.68,13.1,5564.0,0.91,0.93,613.179
Kepler-1357 b,TIC 26472830,Kepler-1357,291.5480665,50.3532584,2016,3.0091324,1.28,2.18,5597.0,0.9,0.93,1015.69
HD 158259 f,TIC 188768068,HD 158259,261.3495847,52.7904721,2020,12.028,2.35,6.14,5801.89,1.21,1.08,27.0498
HD 23472 e,TIC 425997655,HD 23472,55.4590314,-62.7672667,2022,7.90754,0.818,0.72,4684.0,0.71,0.67,39.0341
HD 25463 c,TIC 407966340,HD 25463,60.7483361,9.2077676,2023,3.04405,1.36354953,4.3,6353.0,1.4182,1.251,45.6181
Kepler-1510 b,TIC 416529246,Kepler-1510,298.9591432,48.2578295,2016,84.703921,3.36,11.2,6200.0,1.28,1.19,1696.25
HD 200964 b,TIC 408316773,HD 200964,316.6664183,3.8033357,2010,606.3,13.5,508.21017,4982.0,4.92,1.39,72.5922
K2-292 b,TIC 743941,K2-292,205.3758786,-9.9460704,2019,16.9841,2.63,24.5,5725.0,1.09,1.0,114.293
SR 12 AB c,TIC 175629526,SR 12 AB,246.8312363,-24.6946687,2010,,12.3,4131.62,3828.93,1.103075,,112.31721584
TOI-1246 b,TIC 230127302,TOI-1246,251.1158702,70.4299917,2022,4.30744,3.01,8.1,5151.0,0.86,0.87,169.422
TOI-1174 b,TIC 154089169,TOI-1174,209.2171751,68.6182106,2024,8.953487683,2.562,32.0,5030.0,0.76,0.85,94.6375
TOI-4438 b,TIC 22233480,TOI-4438,270.3172389,35.5948992,2024,7.44628,2.52,5.4,3422.0,0.372,0.368,30.0346
Kepler-1073 c,TIC 138568416,Kepler-1073,294.1527259,38.2330886,2016,4.02582254,1.64,3.33,5792.0,1.0,1.0,809.897
HAT-P-54 b,TIC 284326455,HAT-P-54,99.8979924,25.4824005,2015,3.799847,10.581296,241.5508,4390.0,0.617,0.645,143.651
TOI-4504 c,TIC 349972412,TOI-4504,114.4673065,-62.0782776,2024,82.97213,11.09689089,1197.32317485,5315.0,0.92,0.89,342.605
Kepler-386 c,TIC 267669725,Kepler-386,289.8589165,48.6938077,2014,25.193458,1.58,3.12,5178.0,0.767,0.825,882.462
Kepler-197 c,TIC 27397848,Kepler-197,295.2264739,50.5592348,2014,10.349695,1.23,5.3,6004.0,1.12,0.857,330.575
GJ 1002 b,TIC 176287658,GJ 1002,1.6764641,-7.5462123,2022,10.3465,1.03,1.08,3024.0,0.137,0.12,4.84867
Kepler-549 d,TIC 164455792,Kepler-549,283.0228527,47.2611431,2023,24.61480613,4.2,16.4,5312.0,0.986,0.859,635.145
TOI-1451 b,TIC 417931607,TOI-1451,186.5242821,61.2589289,2024,16.537944,2.61143902,15.2,5801.0,1.0162,1.0022,91.9362
K2-355 b,TIC 186853124,K2-355,124.6426189,13.5027816,2021,5.7385647,2.25,5.69,5790.0,0.92,0.96,500.497
Kepler-1040 b,TIC 48217265,Kepler-1040,283.1137663,48.1312774,2016,201.1214,2.08,4.98,5694.0,0.96,0.98,482.119
Kepler-127 b,TIC 164881786,Kepler-127,285.1899439,46.0280596,2014,14.435889,1.4,2.54,6106.0,1.359,1.248,352.794
TOI-6692 b,TIC 324609409,TOI-6692,312.6940436,-81.2723982,2026,131.125,11.67975789,197.05361234,5890.0,1.385,1.047,312.903
Kepler-235 b,TIC 120765183,Kepler-235,286.0790779,39.278237,2014,3.340222,2.23,5.6,4255.0,0.554,0.581,428.018
K2-50 b,TIC 363444743,K2-50,169.483654,5.988289,2016,8.7529,1.59,3.15,4326.0,0.546,0.611,257.443
TOI-5688 A b,TIC 193634953,TOI-5688 A,266.9231001,47.7050486,2024,2.94815527,10.3,124.0,3713.0,0.57,0.6,226.318
HD 7924 c,TIC 468723402,HD 7924,20.4956562,76.7101475,2015,15.299,,1762.67634522,5075.0,0.7821,0.832,16.9922
GJ 667 C e,TIC 154385809,GJ 667 C,259.7510609,-34.9977651,2013,62.24,1.45,2.7,3350.0,,0.33,7.24396
HD 143361 b,TIC 255480497,HD 143361,240.4588405,-44.4350575,2008,1039.15,12.9,1382.55357045,5507.0,0.916,0.968,68.5146
TOI-1742 b,TIC 219857012,TOI-1742,257.3288678,71.8766724,2024,21.269084,2.36507598,9.7,5815.0,1.131,1.0861,72.8871
TOI-4463 A b,TIC 8599009,TOI-4463 A,279.3581286,18.7299522,2023,2.8807198,13.26022417,252.35575516,5640.0,1.062,1.056,173.117
Kepler-1285 b,TIC 123410927,Kepler-1285,281.8353366,44.1558825,2016,14.7967458,0.97,0.871,6170.0,1.28,1.2,422.269
HAT-P-8 b,TIC 188876052,HAT-P-8,343.0414932,35.4471778,2008,3.07634,15.6926,406.8224,6200.0,1.57,1.27,211.553
Kepler-121 b,TIC 120765800,Kepler-121,286.1621273,39.6780204,2014,3.177422,2.34,6.08,5311.0,0.701,0.859,510.523
TOI-2295 c,TIC 48018596,TOI-2295,281.5761962,50.4924657,2024,966.5,12.8,1783.01736327,5730.0,1.459,1.168,126.279
